"";"Cod_Municipio";"Nome_Municipio";"Populacao";"desp_aluno_mat";"Indicador";"CO_MUNICIPIO";"CO_ENTIDADE";"IN_LOCAL_FUNC_PREDIO_ESCOLAR";"IN_LOCAL_FUNC_SALAS_EMPRESA";"IN_LOCAL_FUNC_SOCIOEDUCATIVO";"IN_LOCAL_FUNC_UNID_PRISIONAL";"IN_LOCAL_FUNC_PRISIONAL_SOCIO";"IN_LOCAL_FUNC_TEMPLO_IGREJA";"IN_LOCAL_FUNC_CASA_PROFESSOR";"IN_LOCAL_FUNC_GALPAO";"IN_AGUA_FILTRADA";"IN_AGUA_REDE_PUBLICA";"IN_AGUA_POCO_ARTESIANO";"IN_AGUA_CACIMBA";"IN_AGUA_FONTE_RIO";"IN_AGUA_INEXISTENTE";"IN_ENERGIA_REDE_PUBLICA";"IN_ENERGIA_INEXISTENTE";"IN_LABORATORIO_INFORMATICA";"IN_QUADRA_ESPORTES";"IN_BIBLIOTECA";"IN_SALA_LEITURA";"IN_INTERNET";"IN_BANDA_LARGA";"IN_ALIMENTACAO";"UF";"Nome_Escola";"Indicador_Escola";"num_matriculas"
"10112";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23141166;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;"CE";"MIGUEL VICENTE PEREIRA EM";4,1;179
"10113";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23140313;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;1;"CE";"PRESIDENTE CASTELO BRANCO E M";4,1;437
"10114";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23141867;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;1;1;1;"CE";"MANOEL PORFIRIO DE LIMA EM";3,5;293
"10115";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23141360;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;1;1;0;1;"CE";"MONSENHOR JOSE CAMURCA E M";4,9;458
"10116";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23141140;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;"CE";"MANOEL DA SILVA EM";4,6;325
"10117";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23141700;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;"CE";"JOSE ADELAIDE DE CARVALHO E M";3,8;341
"10118";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23140712;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;"CE";"RITA ALVES DE SOUSA E M";4,4;165
"10119";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23140410;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"CE";"FRANCISCO ASSIS MARCOLINO EM";4,6;352
"10120";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23142030;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;"CE";"ANTONIO FERREIRA DE CARVALHO E M";4,3;740
"10121";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23141859;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0;1;"CE";"MANOEL NICOLAU DE SOUSA E M";3,6;264
"10122";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23140992;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;1;"CE";"BERNARDINO PEREIRA EM";4,2;354
"10123";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23188987;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;"CE";"ANTONIO CIRILO BATISTA EM";4,2;210
"10124";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23142162;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;"CE";"JUVENCIO BATISTA DA SILVA E M";3;140
"10125";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23141727;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;1;"CE";"WALFRIDO MONTEIRO SOBRINHO E M";3,8;433
"10126";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23141247;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;1;0;1;"CE";"CASEMIRO PEQUENO E M";4,6;691
"10127";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23142189;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;"CE";"MARIA BEZERRA NUNES E M";4,4;241
"10128";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23140461;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;"CE";"SAO JOAO E M";3,8;93
"10129";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23142243;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;"CE";"VICENTE CHAGAS MOTA E M";4,5;323
"10130";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23140224;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;"CE";"ALMIR ALVES FERNANDES TAVORA FILHO DR EM";4;310
"10131";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23140917;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;"CE";"ALCIDES DA COSTA MOREIRA E M";4,7;229
"10132";"2305407";"Icó";67345;6545,72726145618;4,1;2305407;23141115;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"CE";"JOSE WALFRIDO MONTEIRO EM";4,7;395
"10133";"2919108";"Lamarão";9099;5452,93893190921;3,56666666666667;2919108;29458021;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;1;"BA";"ESCOLA MUNICIPAL ESMERALDO CARVALHO PINHEIRO";3,3;124
"10134";"2919108";"Lamarão";9099;5452,93893190921;3,56666666666667;2919108;29140390;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1;1;"BA";"ESCOLA MUNICIPAL NOSSA SENHORA DAS CANDEIAS";3,8;509
"10135";"2919108";"Lamarão";9099;5452,93893190921;3,56666666666667;2919108;29140358;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"BA";"COLEGIO MUNICIPAL VIRGILIO NUNES DE MEDEIROS";3,6;825
"10136";"3163003";"São José da Safira";4303;8090,84286343612;3,9;3163003;31316563;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM JOAO INACIO DA SILVA";3,9;123
"10137";"2406700";"Lajes";11234;7266,7764298725;4,6;2406700;24027405;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"RN";"EM DR ELOY DE SOUZA ENSINO FUNDAMENTAL";4,6;611
"10138";"2929750";"Saubara";12311;9483,25689681924;3,63333333333333;2929750;29174740;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;"BA";"ESC MUL DR LUIS VIANA FILHO";4,4;100
"10139";"2929750";"Saubara";12311;9483,25689681924;3,63333333333333;2929750;29174660;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;1;"BA";"CENTRO EDUCACIONAL MANOEL CASTRO";3,3;239
"10140";"2929750";"Saubara";12311;9483,25689681924;3,63333333333333;2929750;29174708;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;"BA";"ESC MUL ISAURA BARROSO";3,2;153
"10141";"2516102";"Soledade";14853;7418,54476452119;3,5;2516102;25058770;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;1;1;1;1;1;1;"PB";"EMEF PROFº LUIZ GONZAGA BURITY";3,5;1160
"10142";"5105259";"Lucas do Rio Verde";59436;12347,2735539008;5,9;5105259;51013517;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"MT";"EMEIEF FREDOLINO VIEIRA BARROS";5,7;423
"10143";"5105259";"Lucas do Rio Verde";59436;12347,2735539008;5,9;5105259;51087065;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MT";"EMEF OLAVO BILAC";5,9;966
"10144";"5105259";"Lucas do Rio Verde";59436;12347,2735539008;5,9;5105259;51013592;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;1;1;0;1;1;1;"MT";"EMEIEF SAO CRISTOVAO";6,9;343
"10145";"5105259";"Lucas do Rio Verde";59436;12347,2735539008;5,9;5105259;51013584;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"MT";"EMEF ECA DE QUEIROS";5,9;869
"10146";"5105259";"Lucas do Rio Verde";59436;12347,2735539008;5,9;5105259;51064774;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;0;1;"MT";"ESCOLA MUNICIPAL CECILIA MEIRELES";5,1;1094
"10147";"2913457";"Igrapiúna";14288;7554,28733608437;3,42;2913457;29346690;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;"BA";"COLEGIO MUNICIPAL FENELON RAMOS PINTO";3,1;572
"10148";"2913457";"Igrapiúna";14288;7554,28733608437;3,42;2913457;29286794;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;"BA";"ESCOLA MUNICIPAL JOSE DE ALENCAR";3,6;258
"10149";"2913457";"Igrapiúna";14288;7554,28733608437;3,42;2913457;29287057;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;1;1;1;0;1;"BA";"ESCOLA MUNICIPAL CASA JOVEM";3,3;345
"10150";"2913457";"Igrapiúna";14288;7554,28733608437;3,42;2913457;29406250;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1;1;"BA";"COLEGIO MUNICIPAL VALENTIN REGIS";3,6;172
"10151";"2913457";"Igrapiúna";14288;7554,28733608437;3,42;2913457;29286786;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;"BA";"ESCOLA MUNICIPAL IDALINA";3,5;181
"10152";"2103901";"Duque Bacelar";11148;7510,06044744618;3,26666666666667;2103901;21153973;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;"MA";"COL EUZAMAR MACHADO VILAR";3,5;828
"10153";"2103901";"Duque Bacelar";11148;7510,06044744618;3,26666666666667;2103901;21154449;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;1;"MA";"EM MARIA VIEIRA";3,3;372
"10154";"2103901";"Duque Bacelar";11148;7510,06044744618;3,26666666666667;2103901;21221650;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;"MA";"EM MIGUEL ANGELO SILVEIRA";3,4;261
"10155";"2103901";"Duque Bacelar";11148;7510,06044744618;3,26666666666667;2103901;21277680;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;"MA";"EM MIGUEL DUARTE CASTELO BRANCO";3;515
"10156";"2103901";"Duque Bacelar";11148;7510,06044744618;3,26666666666667;2103901;21154066;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;"MA";"EM MARTINHO MARQUES";3,9;220
"10157";"2103901";"Duque Bacelar";11148;7510,06044744618;3,26666666666667;2103901;21154023;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;1;0;0;1;"MA";"EM JOSE DE FREITAS FARIAS";2,5;172
"10158";"3300308";"Barra do Piraí";97152;9153,67579357881;4,175;3300308;33034907;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;1;1;1;0;0;1;"RJ";"CIEP BRIZOLAO 284 MUNICIPALIZADO NELLY DE TOLEDO ROCHA";4,2;620
"10159";"3300308";"Barra do Piraí";97152;9153,67579357881;4,175;3300308;33034818;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;1;"RJ";"E M MARIETA VASCONCELOS COUTINHO COELHO MUNICIPALIZADA";4,4;475
"10160";"3300308";"Barra do Piraí";97152;9153,67579357881;4,175;3300308;33094411;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;1;1;1;1;1;1;"RJ";"CIEP BRIZOLAO 428 DONA MARIANA COELHO MUNICIPALIZADO";4;516
"10161";"3300308";"Barra do Piraí";97152;9153,67579357881;4,175;3300308;33175039;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"RJ";"E E M PROFESSORA MARIA NAZARETH SANTOS SILVA";4,1;116
"10162";"3304805";"São Fidélis";37696;11646,1190684012;4,3;3304805;33012857;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"RJ";"E M PROF ROMUALDO";4,3;138
"10163";"3304805";"São Fidélis";37696;11646,1190684012;4,3;3304805;33012520;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;"RJ";"E M PROF JOAO BARRETO DA SILVA";4,3;125
"10164";"2104206";"Fortuna";15251;5257,62709604153;2,86666666666667;2104206;21127620;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;"MA";"UE DEP EDSON LOBAO";2,6;802
"10165";"2104206";"Fortuna";15251;5257,62709604153;2,86666666666667;2104206;21127786;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;"MA";"UI MARIANO MARTINS";3;240
"10166";"2104206";"Fortuna";15251;5257,62709604153;2,86666666666667;2104206;21127506;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"MA";"UI PRES CASTELO BRANCO";4,1;137
"10167";"2104206";"Fortuna";15251;5257,62709604153;2,86666666666667;2104206;21127514;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"MA";"UI PRESIDENTE MEDICI";2,2;322
"10168";"2104206";"Fortuna";15251;5257,62709604153;2,86666666666667;2104206;21127573;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;"MA";"UE VESPASIANO RAMOS";2,8;164
"10169";"2104206";"Fortuna";15251;5257,62709604153;2,86666666666667;2104206;21127492;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;"MA";"UI PIRES DE SABOIA";2,5;169
"10170";"2104503";"Governador Archer";10648;6790,77110756124;3,5;2104503;21129193;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"MA";"EM ANTONIO FIALHO";3,2;279
"10171";"2104503";"Governador Archer";10648;6790,77110756124;3,5;2104503;21129290;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;"MA";"UI PRES COSTA E SILVA";3,8;647
"10172";"2408953";"Rio do Fogo";10830;6907,50319437712;2,9;2408953;24050652;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;1;1;"RN";"EM JOANA DE SOUZA RIBEIRO";2,8;489
"10173";"2408953";"Rio do Fogo";10830;6907,50319437712;2,9;2408953;24065820;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;1;"RN";"EM ANA DE PAIVA FAGUNDES";3;710
"10174";"2903904";"Bom Jesus da Lapa";70090;7062,14661734484;3,73846153846154;2903904;29042887;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"BA";"EE - ESCOLA MUNICIPALIZADA PADRE FRANCISCO DA SOLEDADE";3,8;196
"10175";"2903904";"Bom Jesus da Lapa";70090;7062,14661734484;3,73846153846154;2903904;29043484;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"BA";"ESCOLA MUNICIPALIZADA EDIVALDO BOAVENTURA";4,1;397
"10176";"2903904";"Bom Jesus da Lapa";70090;7062,14661734484;3,73846153846154;2903904;29043263;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;1;"BA";"ESCOLA MUNICIPAL LEOBINO FAVELA";3,1;179
"10177";"2903904";"Bom Jesus da Lapa";70090;7062,14661734484;3,73846153846154;2903904;29043840;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"BA";"ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA";3,7;555
"10178";"2903904";"Bom Jesus da Lapa";70090;7062,14661734484;3,73846153846154;2903904;29043395;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;1;"BA";"ESCOLA MUNICIPAL SAGRADA FAMILIA";5,2;116
"10179";"2903904";"Bom Jesus da Lapa";70090;7062,14661734484;3,73846153846154;2903904;29043166;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;"BA";"ESCOLA MUNICIPAL ELGINO NUNES DE SOUZA";2,8;234
"10180";"2903904";"Bom Jesus da Lapa";70090;7062,14661734484;3,73846153846154;2903904;29042895;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;1;"BA";"CENTRO EDUCACIONAL AGENOR MAGALHAES";3;787
"10181";"2903904";"Bom Jesus da Lapa";70090;7062,14661734484;3,73846153846154;2903904;29042917;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;1;"BA";"ESCOLA MUNICIPAL ANTONIO CARDOSO DOS SANTOS";3,4;275
"10182";"2903904";"Bom Jesus da Lapa";70090;7062,14661734484;3,73846153846154;2903904;29444608;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;1;"BA";"ESCOLA MUNICIPAL BALAO MAGICO";4,2;489
"10183";"2903904";"Bom Jesus da Lapa";70090;7062,14661734484;3,73846153846154;2903904;29043743;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"BA";"CENTRO EDUCACIONAL FORMOSO A";4,4;737
"10184";"2903904";"Bom Jesus da Lapa";70090;7062,14661734484;3,73846153846154;2903904;29043492;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"BA";"ESCOLA MUNICIPALIZADA WILSON LINS";3,7;385
"10185";"2903904";"Bom Jesus da Lapa";70090;7062,14661734484;3,73846153846154;2903904;29435617;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;0;0;1;1;1;"BA";"NUCLEO EDUCACIONAL BATALHA";3,6;276
"10186";"2903904";"Bom Jesus da Lapa";70090;7062,14661734484;3,73846153846154;2903904;29043557;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;"BA";"ESCOLA MUNICIPAL SENHORINHO BARBOSA DOS SANTOS";3,6;146
"10187";"2905107";"Caém";10179;13470,1555102041;2,85;2905107;29673623;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;"BA";"COLEGIO MUNICIPAL PADRE ALFREDO HAASLER";3,2;444
"10188";"2905107";"Caém";10179;13470,1555102041;2,85;2905107;29068800;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"BA";"ESC MUL TEODORO LUCIANO DA SILVA";2,5;434
"10189";"2209401";"Santo Antônio de Lisboa";6270;7369,2877046549;3,2;2209401;22132953;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"PI";"NUCLEO MUL DE EDUCACAO V FRANCISCO DAS C RODRIGUES";3,2;354
"10190";"3158706";"Santana do Garambéu";2419;8941,07542319749;4,6;3158706;31270938;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"MG";"EM EUNICE SILVA MOREIRA";4,6;339
"10191";"2511202";"Pedras de Fogo";28395;7069,19810169491;3,725;2511202;25128728;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;1;"PB";"EMEF ANTONIO FRANCISCO DA SILVA";3,1;230
"10192";"2511202";"Pedras de Fogo";28395;7069,19810169491;3,725;2511202;25100670;1;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;1;"PB";"COL MUL WALDECYR C DE ARAUJO PEREIRA";4;905
"10193";"2511202";"Pedras de Fogo";28395;7069,19810169491;3,725;2511202;25111957;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;1;1;1;"PB";"ESC MUNICIPAL DE ENSINO FUNDAMENTAL EDGAR GUEDES DA SILVA";3,7;768
"10194";"2511202";"Pedras de Fogo";28395;7069,19810169491;3,725;2511202;25100807;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;0;1;"PB";"ESCOLA MUNICIPAL JACIRA DE SOUZA CESAR";4,1;1112
"10195";"3164902";"São Sebastião do Rio Verde";2239;11139,8759328358;5,7;3164902;31174211;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"MG";"EM PE FRANCISCO FREITAS CARVALHO";5,7;268
"10196";"4217709";"Sombrio";29340;11548,0960664479;5,2;4217709;42078512;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;1;0;1;"SC";"EEB MUN JUVENIL DA CUNHA COLARES";4,9;680
"10197";"4217709";"Sombrio";29340;11548,0960664479;5,2;4217709;42078490;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;"SC";"EEB MUN ANTONIO STUART";5,6;517
"10198";"4217709";"Sombrio";29340;11548,0960664479;5,2;4217709;42078539;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SC";"E E B MUN PROFª ALDA SANTOS DE VARGAS";5,1;1213
"10199";"1504307";"Maracanã";28668;6573,41578852073;3,11666666666667;1504307;15050165;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;"PA";"E M E F PROFESSORA MARIA DE LOURDES FERREIRA";3,1;229
"10200";"1504307";"Maracanã";28668;6573,41578852073;3,11666666666667;1504307;15050211;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"PA";"E M E I F JOSE DE PAIVA OSORIO";2,4;192
"10201";"1504307";"Maracanã";28668;6573,41578852073;3,11666666666667;1504307;15548813;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;"PA";"E M E F FRANCISCO NUNES";3,1;1089
"10202";"1504307";"Maracanã";28668;6573,41578852073;3,11666666666667;1504307;15050173;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;"PA";"E M E F I SANTA MARIA DO KM 26";3,3;453
"10203";"1504307";"Maracanã";28668;6573,41578852073;3,11666666666667;1504307;15050181;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;1;"PA";"E M E F SANTA TEREZINHA";3,4;220
"10204";"1504307";"Maracanã";28668;6573,41578852073;3,11666666666667;1504307;15050343;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"PA";"E M E I F JARBAS PASSARINHO";3,4;134
"10205";"2105500";"João Lisboa";23042;5914,19407530454;3,8375;2105500;21273790;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;"MA";"EM ROSELI NUNES";3,5;179
"10206";"2105500";"João Lisboa";23042;5914,19407530454;3,8375;2105500;21233403;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MA";"U I PAULO MADEIRA";4;887
"10207";"2105500";"João Lisboa";23042;5914,19407530454;3,8375;2105500;21097135;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;"MA";"U I BENEDITO LEITE";3,8;258
"10208";"2105500";"João Lisboa";23042;5914,19407530454;3,8375;2105500;21097690;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"MA";"U I JOANA MENESES";3,9;694
"10209";"2105500";"João Lisboa";23042;5914,19407530454;3,8375;2105500;21096562;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"MA";"U I DESEMBARGADOR NICOLAU DINO";4;759
"10210";"2105500";"João Lisboa";23042;5914,19407530454;3,8375;2105500;21097607;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;"MA";"U I PRES TANCREDO DE ALMEIDA NEVES";3,3;260
"10211";"2105500";"João Lisboa";23042;5914,19407530454;3,8375;2105500;21097364;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;1;"MA";"U I ANA HELENA CALIXTO";4;387
"10212";"2105500";"João Lisboa";23042;5914,19407530454;3,8375;2105500;21097437;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"MA";"U I NORTE SUL";4,2;464
"10213";"3159001";"Santana do Riacho";4280;12977,0471608833;5,1;3159001;31267341;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;"MG";"EM GERALDA JORGE DOS SANTOS";5,1;350
"10214";"3149952";"Periquito";7081;6905,78020689655;3,95;3149952;31041670;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PROFESSORA FRANCISCA MARTINS GODOY";4,6;294
"10215";"3149952";"Periquito";7081;6905,78020689655;3,95;3149952;31041696;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;1;0;0;0;1;"MG";"EM SAO SEBASTIAO DO BAIXIO";3,3;292
"10216";"2101251";"Bacabeira";16812;6585,88387268736;3,86;2101251;21258015;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;"MA";"E M OSVALDINO JOSE DE SOUSA";3,6;393
"10217";"2101251";"Bacabeira";16812;6585,88387268736;3,86;2101251;21026378;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;"MA";"U I CRISTO REDENTOR";4,1;190
"10218";"2101251";"Bacabeira";16812;6585,88387268736;3,86;2101251;21238863;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;"MA";"COMPLEXO EDUCACIONAL BACABEIRENSE";4,1;313
"10219";"2101251";"Bacabeira";16812;6585,88387268736;3,86;2101251;21026718;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"MA";"U E PE POSSIDONIO MONTEIRO";3,5;306
"10220";"2101251";"Bacabeira";16812;6585,88387268736;3,86;2101251;21026815;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"MA";"E M VEREADOR ANTONIO CANUTO PEREIRA";4;194
"10221";"2920007";"Maiquinique";10183;7497,0957496977;3;2920007;29284589;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;"BA";"ESCOLA MUNICIPAL VALTER JOSE DE OLIVEIRA";3;195
